Transaction_Date,Transaction_Time,Customer_ID,Customer_Type,Transaction_Type,Transaction_Amount,Is_Fraudulent
2023-01-01,05:44:46,32683,Premium,ATM,50.65,0
2023-07-08,06:18:23,48430,Basic,Online,65.24,0
2023-09-15,15:04:11,4763,Standard,Online,72.08,0
2023-02-10,14:54:20,25796,Premium,POS,133.33,1
2023-05-27,10:24:00,31164,Standard,ATM,10.0,0
2023-02-28,08:50:10,8710,Standard,POS,38.25,0
2023-05-06,06:34:52,41762,Standard,ATM,263.91,0
2023-05-22,15:54:08,30168,Standard,Online,10.0,0
2023-12-16,06:17:20,48359,Standard,POS,239.41,0
2023-10-10,18:54:41,40531,Standard,POS,13.19,0
2023-07-05,15:07:35,19015,Premium,Online,365.14,0
2023-08-08,06:11:26,6504,Standard,POS,47.9,0
2023-04-26,05:53:24,15833,Standard,POS,77.11,0
2023-08-28,20:08:46,18239,Standard,Online,201.12,0
2023-12-16,12:01:11,26804,Premium,Online,283.78,0
2023-06-19,19:26:14,9691,Standard,POS,694.48,1
2023-06-24,19:19:17,32969,Standard,Online,167.36,0
2023-05-03,06:19:59,48589,Standard,Online,37.06,0
2023-07-21,00:10:48,42329,Standard,POS,140.72,0
2023-03-08,22:31:16,13839,Standard,POS,82.33,0
2023-04-27,22:18:56,20840,Standard,POS,81.9,0
2023-05-15,22:17:28,43865,Basic,Online,12.93,1
2023-02-27,16:35:16,16609,Premium,Online,4583.27,0
2023-07-23,18:14:52,4460,Basic,Online,47.25,0
2023-03-18,16:59:31,44105,Standard,Online,133.99,0
2023-05-07,06:05:28,23963,Standard,POS,49.89,0
2023-03-13,11:41:05,31287,Premium,POS,132.84,0
2023-02-27,09:46:13,24095,Premium,Online,73.07,0
2023-02-22,08:45:27,42178,Premium,Online,910.51,0
2023-07-17,23:08:01,39885,Premium,ATM,1529.29,0
2023-10-10,03:45:30,28241,Standard,Online,120.88,0
2023-02-21,10:52:36,43279,Premium,Online,1427.62,0
2023-07-05,07:29:35,9499,Basic,Online,10.0,0
2023-10-24,04:29:43,2545,Premium,ATM,15911.49,0
2023-02-18,02:00:16,22150,Standard,POS,10.0,0
2023-05-08,11:49:45,25809,Basic,Online,30.81,0
2023-10-12,03:49:27,41728,Premium,POS,204.63,0
2023-08-30,20:26:16,4974,Standard,Online,39.81,0
2023-04-28,18:40:54,27070,Standard,ATM,10.0,0
2023-06-01,09:55:56,13949,Basic,Online,10.0,0
2023-10-20,19:23:18,24281,Premium,Online,5131.9,0
2023-09-15,14:28:34,5925,Basic,ATM,155.88,0
2023-04-17,02:39:05,22636,Standard,Online,21.88,0
2023-11-22,10:35:19,21715,Basic,Online,36.52,0
2023-02-03,04:15:11,5683,Basic,ATM,28.79,0
2023-07-19,04:09:15,36521,Standard,Online,94.15,1
2023-04-05,03:15:09,14040,Standard,Online,26.87,0
2023-08-08,12:33:58,30445,Basic,Online,74.45,0
2023-07-26,15:52:18,12438,Basic,POS,404.89,0
2023-05-10,04:02:05,26130,Premium,Online,98.57,0
2023-01-22,02:15:29,29266,Standard,Online,26.32,0
2023-01-20,18:19:19,37178,Basic,Online,51.71,0
2023-12-19,20:59:27,23468,Premium,ATM,137.04,0
2023-01-29,05:00:55,22277,Premium,POS,209.13,0
2023-02-27,09:43:20,22687,Standard,POS,49.62,0
2023-06-05,15:57:20,20733,Standard,POS,64.03,0
2023-10-05,11:19:18,41164,Premium,POS,203.86,0
2023-03-17,13:38:03,1203,Standard,Online,405.83,0
2023-09-26,22:44:03,32935,Standard,Online,36.9,1
2023-02-08,04:22:14,9920,Premium,ATM,468.04,0
2023-08-20,06:53:22,37539,Standard,Online,113.39,0
2023-09-26,20:50:49,8900,Standard,POS,99.04,0
2023-06-13,08:52:47,28619,Premium,Online,50.09,0
2023-04-16,20:48:42,2976,Standard,POS,13.93,0
2023-09-23,06:06:00,13953,Premium,Online,128.52,0
2023-07-06,04:36:01,9293,Standard,Online,44.95,0
2023-10-26,20:44:31,3543,Premium,Online,132.4,0
2023-06-03,17:21:38,37426,Standard,POS,17.77,0
2023-05-26,11:57:27,8721,Standard,Online,15.12,0
2023-01-20,10:06:06,27619,Basic,POS,53.88,0
2023-12-06,01:52:51,33928,Standard,Online,30.48,0
2023-07-16,00:56:24,23982,Standard,Online,10.0,0
2023-01-29,11:38:56,2896,Standard,ATM,57.22,0
2023-06-05,13:52:45,27278,Premium,Online,876.26,0
2023-05-31,20:57:33,28817,Standard,POS,264.91,0
2023-03-02,01:53:30,12994,Premium,Online,246.04,0
2023-05-19,21:46:25,34595,Standard,Online,92.88,0
2023-07-05,18:36:42,36961,Standard,Online,12.83,0
2023-12-23,23:57:38,32905,Premium,Online,244.45,0
2023-06-18,00:59:37,24409,Premium,Online,59.44,0
2023-08-14,03:03:09,30712,Premium,POS,141.22,0
2023-07-10,22:42:20,41579,Standard,Online,160.3,0
2023-11-05,22:26:50,8928,Standard,POS,11.89,0
2023-02-28,08:50:04,10225,Standard,ATM,15.64,0
2023-03-04,03:27:07,39649,Premium,Online,37.71,0
2023-09-11,02:38:08,27279,Basic,Online,10.0,0
2023-02-20,23:08:25,42011,Premium,Online,111.34,0
2023-08-29,06:25:07,39186,Basic,ATM,10.0,1
2023-07-26,01:37:20,11333,Basic,Online,58.49,0
2023-09-23,02:09:08,42360,Standard,Online,39.71,0
2023-11-20,16:31:37,30814,Standard,Online,39.16,0
2023-05-06,01:37:54,15666,Premium,ATM,358.35,0
2023-05-23,02:01:06,43932,Standard,Online,46.08,0
2023-09-15,09:42:54,4498,Standard,Online,13.21,0
2023-12-20,17:32:32,37283,Basic,Online,244.27,0
2023-12-20,07:21:00,42036,Standard,ATM,39.6,0
2023-03-03,12:57:36,30193,Basic,ATM,26.4,0
2023-12-27,23:08:40,11275,Standard,ATM,34.56,0
2023-06-12,05:27:54,37562,Standard,Online,74.97,0
2023-10-06,09:16:34,34122,Standard,Online,261.44,0
2023-01-27,01:11:36,43933,Basic,Online,68.2,0
2023-11-08,06:22:17,34759,Standard,ATM,267.32,0
2023-06-10,04:49:00,1571,Premium,Online,1136.24,0
2023-07-24,21:39:14,25414,Standard,Online,11.47,0
2023-05-20,13:33:57,17294,Basic,Online,79.02,0
2023-10-20,06:03:44,8247,Basic,Online,98.19,0
2023-04-05,19:59:32,29492,Standard,Online,114.08,0
2023-10-31,16:55:32,37478,Standard,POS,65.85,0
2023-03-13,14:21:56,6059,Premium,Online,3428.46,0
2023-08-20,16:15:47,13463,Standard,ATM,10.0,0
2023-02-04,00:39:38,31865,Basic,Online,22.88,0
2023-10-01,14:22:50,37499,Standard,Online,29.61,0
2023-06-27,08:58:32,4243,Standard,ATM,17.51,0
2023-04-20,10:12:38,43202,Premium,Online,36.14,0
2023-03-30,20:35:12,3871,Standard,Online,172.2,0
2023-03-15,04:30:23,21511,Basic,Online,25.74,0
2023-07-31,11:23:33,32027,Basic,POS,115.98,1
2023-06-06,09:41:54,8868,Standard,Online,44.39,0
2023-09-09,03:19:15,20739,Standard,Online,65.02,0
2023-06-20,13:40:41,22027,Standard,Online,53.68,0
2023-08-15,12:11:17,20493,Standard,Online,56.47,0
2023-04-18,08:44:47,49564,Standard,Online,181.07,0
2023-11-15,05:57:03,30230,Standard,ATM,12.95,0
2023-06-29,04:11:16,21257,Premium,POS,2198.76,0
2023-09-26,16:57:48,30941,Standard,POS,301.33,0
2023-08-21,17:05:40,7968,Basic,Online,165.91,0
2023-10-28,10:07:57,10143,Basic,Online,49.76,0
2023-09-21,04:09:14,9933,Standard,Online,10.0,0
2023-04-25,23:25:33,8931,Standard,ATM,74.34,0
2023-08-13,03:53:30,31744,Standard,Online,67.69,0
2023-06-04,17:49:46,22937,Premium,Online,1473.48,0
2023-06-07,12:55:22,49638,Standard,ATM,27.46,0
2023-04-04,03:08:22,42090,Standard,ATM,78.92,0
2023-02-11,10:02:56,42997,Standard,ATM,19.55,0
2023-10-19,00:01:05,8549,Basic,Online,10.0,0
2023-09-05,11:26:23,26312,Standard,Online,11.4,0
2023-07-28,02:46:44,38068,Standard,Online,30.15,0
2023-09-23,18:39:44,33232,Standard,Online,25.74,0
2023-08-18,19:04:59,9512,Basic,Online,10.0,0
2023-11-16,13:31:45,37104,Basic,ATM,50.27,0
2023-01-25,16:46:07,43297,Basic,ATM,16.84,0
2023-04-06,15:59:28,24653,Standard,POS,94.15,1
2023-06-05,16:36:43,42170,Standard,ATM,75.49,1
2023-01-18,02:17:45,36013,Standard,Online,290.95,0
2023-12-06,17:19:42,21561,Premium,Online,459.34,0
2023-08-04,15:13:38,49326,Basic,Online,54.06,1
2023-02-09,12:04:23,19377,Premium,Online,257.99,0
2023-03-04,11:04:13,41227,Standard,Online,86.04,0
2023-09-26,02:42:10,33836,Premium,Online,45.69,0
2023-07-09,14:54:22,41785,Standard,Online,205.21,0
2023-07-17,10:13:48,9998,Standard,Online,96.64,0
2023-03-05,15:05:37,10810,Premium,POS,71.27,0
2023-03-01,15:10:45,35106,Premium,POS,2543.19,0
2023-01-23,23:20:01,41662,Premium,POS,778.28,0
2023-02-28,12:01:34,22727,Premium,Online,582.71,0
2023-07-27,11:32:37,21863,Premium,POS,2533.03,0
2023-04-25,22:31:14,6430,Standard,Online,156.42,0
2023-01-10,07:15:23,3989,Standard,Online,17.19,0
2023-12-06,08:55:35,23167,Basic,Online,10.0,0
2023-05-03,09:05:16,27085,Premium,POS,2253.02,0
2023-05-01,12:41:25,35819,Basic,ATM,20.11,0
2023-10-09,16:55:51,20804,Basic,Online,10.0,0
2023-09-19,09:59:50,2417,Premium,ATM,430.93,0
2023-07-09,08:45:55,47921,Basic,POS,10.0,0
2023-06-23,05:28:18,27225,Premium,POS,935.3,0
2023-02-01,14:27:55,4203,Basic,Online,10.0,0
2023-08-03,22:48:25,5071,Basic,POS,13.32,0
2023-03-16,05:25:28,26130,Standard,POS,127.63,0
2023-09-16,08:01:59,35633,Standard,Online,32.72,0
2023-04-09,03:00:40,35218,Standard,Online,22.86,0
2023-04-26,06:04:01,42842,Premium,Online,1555.11,0
2023-09-27,21:59:44,10440,Standard,ATM,124.66,0
2023-04-05,12:56:07,5120,Premium,ATM,269.56,0
2023-01-12,15:12:10,26549,Standard,Online,87.95,0
2023-03-29,20:16:08,26069,Premium,POS,12798.68,0
2023-10-26,04:24:29,32814,Standard,POS,89.7,0
2023-12-27,09:50:48,44704,Standard,Online,142.97,0
2023-06-01,00:30:33,19069,Premium,Online,126.92,0
2023-12-04,09:31:32,21360,Premium,Online,69.38,0
2023-12-20,06:40:50,17179,Standard,Online,68.35,0
2023-10-04,08:28:26,10575,Premium,POS,68.64,0
2023-02-03,23:59:39,48006,Premium,Online,80.83,0
2023-03-31,12:56:47,48833,Premium,Online,15.06,0
2023-11-12,21:56:08,42302,Premium,ATM,846.67,0
2023-07-16,16:33:08,46985,Standard,Online,22.43,0
2023-01-11,21:59:15,18830,Standard,Online,149.28,0
2023-09-21,06:04:05,33891,Standard,Online,105.73,0
2023-06-06,23:35:40,40276,Basic,Online,22.47,1
2023-12-07,12:22:45,38003,Premium,Online,69.47,0
2023-01-26,07:50:04,1061,Premium,POS,29.19,0
2023-04-26,18:10:39,36263,Standard,ATM,73.27,0
2023-09-16,16:13:09,23814,Standard,ATM,10.0,0
2023-05-04,13:25:01,18887,Standard,Online,10.0,0
2023-07-21,04:28:35,22387,Standard,POS,65.58,0
2023-09-27,09:59:47,19495,Basic,Online,61.59,0
2023-12-01,19:57:41,12101,Standard,Online,53.38,0
2023-12-04,19:00:02,25614,Premium,Online,884.76,0
2023-08-24,08:52:40,18614,Standard,Online,140.63,0
2023-02-02,21:50:10,47718,Standard,ATM,10.0,0
2023-05-17,22:46:35,37382,Basic,POS,19.63,0
2023-02-27,03:03:23,8611,Standard,ATM,22.06,0
2023-12-12,15:32:14,9868,Standard,Online,36.46,0
2023-09-08,03:49:51,36757,Basic,Online,10.0,0
2023-12-23,03:43:55,37963,Standard,ATM,21.37,0
2023-11-10,06:01:42,38380,Standard,POS,329.48,0
2023-12-25,17:27:17,6025,Premium,Online,123.22,0
2023-05-16,17:29:47,31627,Standard,Online,40.65,0
2023-10-14,23:45:20,19527,Standard,Online,23.93,0
2023-03-05,18:52:38,31592,Premium,Online,4026.45,0
2023-08-25,10:25:01,2052,Premium,Online,1972.32,0
2023-07-30,09:10:06,4916,Premium,POS,106.34,0
2023-11-17,15:03:29,19311,Premium,Online,240.54,0
2023-05-16,09:25:28,10743,Standard,Online,10.0,0
2023-10-19,06:01:54,23535,Premium,Online,1301.42,0
2023-05-25,18:41:43,46946,Premium,Online,971.3,0
2023-01-11,04:30:01,36942,Standard,ATM,10.0,0
2023-10-26,00:13:37,4612,Premium,Online,10.0,0
2023-04-19,07:07:40,9924,Standard,Online,13.01,0
2023-08-30,21:02:49,20119,Standard,Online,76.39,0
2023-11-03,20:14:55,35657,Premium,Online,166.27,0
2023-09-28,15:27:05,3902,Premium,Online,152.5,0
2023-08-27,03:43:15,41724,Premium,Online,1877.68,0
2023-01-16,14:21:05,5351,Basic,Online,62.54,0
2023-07-09,07:28:01,10052,Basic,Online,23.06,0
2023-11-26,14:59:08,49744,Premium,Online,947.56,0
2023-10-05,23:15:57,17839,Standard,Online,98.14,0
2023-05-03,09:52:52,39186,Standard,Online,42.48,0
2023-03-17,17:44:42,47676,Premium,ATM,25.93,0
2023-11-09,00:45:54,47739,Standard,Online,261.38,0
2023-05-07,06:14:18,15822,Standard,Online,215.38,0
2023-01-03,05:21:54,36701,Premium,Online,290.43,0
2023-09-03,05:32:17,5585,Standard,Online,125.49,0
2023-04-05,22:07:28,30099,Standard,Online,24.88,0
2023-01-22,18:03:04,31980,Premium,Online,209.21,0
2023-12-07,18:22:13,5858,Basic,ATM,24.05,0
2023-05-14,15:21:26,5372,Premium,Online,10.17,0
2023-08-10,01:19:59,18650,Basic,Online,10.0,0
2023-12-06,12:16:40,12736,Standard,Online,10.11,0
2023-07-07,15:22:51,4562,Standard,ATM,146.98,0
2023-04-08,03:13:03,5123,Premium,Online,124.81,0
2023-03-13,10:45:48,6516,Premium,Online,5917.35,0
2023-05-20,04:24:45,24128,Basic,POS,32.96,0
2023-04-09,22:07:52,15772,Standard,Online,24.4,0
2023-08-16,20:58:57,38993,Standard,ATM,67.16,0
2023-02-22,01:24:34,40580,Premium,ATM,133.68,0
2023-10-05,13:02:37,25918,Standard,Online,230.69,1
2023-08-13,11:46:56,6010,Standard,POS,22.48,0
2023-05-17,06:00:32,21005,Basic,POS,15.55,0
2023-11-20,16:41:03,12603,Standard,ATM,10.0,0
2023-04-11,14:41:20,42921,Standard,ATM,16.05,0
2023-01-22,11:01:01,15312,Basic,Online,62.97,0
2023-01-27,14:30:43,19133,Premium,POS,1545.54,0
2023-12-17,03:09:57,3194,Standard,POS,44.79,0
2023-08-23,17:01:10,41338,Basic,POS,10.0,0
2023-12-29,02:35:52,18392,Standard,ATM,10.2,0
2023-11-08,06:56:09,23246,Premium,Online,1228.45,0
2023-01-05,00:46:08,7635,Standard,Online,10.0,0
2023-06-03,10:24:33,16674,Basic,Online,10.0,0
2023-10-05,01:46:00,28385,Premium,POS,3926.33,0
2023-07-26,03:04:09,24147,Premium,POS,81.78,0
2023-07-29,19:56:30,36632,Standard,Online,25.78,0
2023-06-10,17:30:46,25275,Standard,Online,18.5,0
2023-11-06,18:16:41,23659,Standard,ATM,17.71,0
2023-06-28,15:52:57,35618,Standard,POS,73.08,0
2023-10-19,11:49:34,25158,Premium,POS,350.01,0
2023-12-17,12:52:42,28450,Standard,Online,23.65,0
2023-12-27,08:01:34,1308,Standard,Online,50.18,0
2023-07-09,12:27:02,35125,Standard,Online,40.62,0
2023-07-07,09:12:11,10290,Standard,POS,159.62,0
2023-12-05,20:03:56,10453,Premium,Online,260.59,0
2023-08-29,00:16:24,24812,Basic,POS,10.0,1
2023-04-13,00:47:16,36781,Standard,Online,50.77,0
2023-02-05,12:20:58,9946,Standard,POS,32.04,0
2023-06-18,04:03:41,16535,Basic,Online,13.27,0
2023-09-24,08:48:27,15101,Premium,Online,106.37,0
2023-01-13,10:11:32,31805,Standard,POS,103.55,0
2023-01-10,05:58:38,3925,Standard,Online,41.16,0
2023-01-12,08:22:57,20036,Premium,Online,144.46,0
2023-10-06,20:56:42,13130,Standard,ATM,18.48,0
2023-02-12,16:14:53,10623,Premium,POS,1692.4,0
2023-03-19,01:47:21,27606,Premium,Online,532.26,0
2023-02-28,11:00:09,33778,Standard,Online,21.37,0
2023-09-02,16:50:35,23632,Standard,ATM,10.0,0
2023-09-25,03:43:22,12879,Basic,Online,10.0,0
2023-07-27,01:37:27,49555,Standard,POS,20.23,0
2023-02-03,16:56:26,19951,Standard,Online,17.58,0
2023-11-03,07:21:07,27089,Premium,ATM,901.05,0
2023-01-14,11:35:02,47827,Standard,Online,26.96,0
2023-04-25,13:00:38,32262,Premium,POS,280.9,0
2023-04-07,02:18:29,42042,Standard,Online,110.32,1
2023-06-11,00:58:17,7816,Basic,ATM,22.32,0
2023-04-17,04:35:34,46741,Basic,Online,45.71,0
2023-06-05,22:41:33,34182,Standard,ATM,199.34,0
2023-09-01,12:07:13,9221,Standard,Online,27.34,0
2023-03-11,15:26:55,41907,Standard,Online,66.14,0
2023-04-12,16:01:01,39640,Basic,Online,17.17,0
2023-02-10,23:54:57,32985,Standard,Online,10.0,0
2023-02-14,19:07:42,46940,Basic,POS,16.62,0
2023-01-18,18:40:23,46359,Standard,ATM,42.08,0
2023-01-12,06:10:57,13390,Standard,Online,33.51,0
2023-03-25,11:52:16,37881,Premium,Online,2317.41,0
2023-06-01,03:55:15,23065,Premium,Online,2268.61,0
2023-05-02,13:55:58,39186,Standard,Online,129.18,0
2023-10-15,03:58:23,23336,Premium,ATM,151.24,0
2023-07-16,23:01:31,1609,Premium,POS,474.96,0
2023-12-20,19:42:49,38997,Basic,POS,187.78,0
2023-02-22,19:31:09,7553,Standard,ATM,14.51,0
2023-08-14,15:07:15,30287,Basic,ATM,19.52,0
2023-08-18,00:01:38,47284,Standard,Online,11.46,0
2023-11-08,23:55:39,29277,Basic,ATM,14.74,0
2023-10-06,08:09:48,25568,Basic,POS,10.0,0
2023-07-08,09:36:02,36592,Basic,Online,12.46,0
2023-01-20,08:22:35,13699,Standard,Online,12.28,0
2023-12-02,02:49:00,4672,Standard,ATM,11.73,0
2023-06-16,22:28:29,8893,Premium,ATM,324.03,0
2023-11-13,21:50:21,47127,Standard,Online,101.84,0
2023-08-28,23:02:01,22671,Standard,Online,15.99,0
2023-08-30,08:57:30,47954,Basic,Online,13.88,0
2023-07-02,02:56:47,23954,Premium,Online,197.21,0
2023-07-31,15:33:12,19321,Premium,ATM,692.85,0
2023-02-27,02:08:36,38357,Basic,Online,10.0,0
2023-12-20,19:12:46,42735,Standard,POS,244.25,0
2023-01-12,08:03:39,2426,Standard,ATM,37.52,0
2023-06-02,11:44:33,8612,Standard,Online,174.58,0
2023-02-21,19:53:09,33598,Basic,POS,49.2,0
2023-08-22,04:10:41,48336,Premium,Online,110.72,0
2023-05-15,04:15:54,21517,Basic,POS,152.58,1
2023-06-02,05:38:36,1082,Basic,POS,65.26,0
2023-05-01,14:14:27,4668,Standard,Online,66.38,0
2023-10-10,00:12:36,17811,Standard,ATM,154.89,0
2023-03-10,17:47:16,6441,Premium,Online,67.79,0
2023-11-21,03:31:04,35359,Standard,POS,17.39,0
2023-06-29,10:14:55,42069,Standard,ATM,10.0,0
2023-07-16,12:09:05,22827,Standard,Online,173.54,0
2023-06-24,08:20:59,12059,Standard,Online,12.06,0
2023-09-14,18:15:34,17619,Premium,Online,462.52,0
2023-06-03,04:24:54,19049,Standard,POS,10.0,1
2023-11-08,05:44:19,38713,Standard,Online,427.41,0
2023-09-05,11:25:29,47158,Basic,Online,165.0,1
2023-11-19,19:49:11,39197,Standard,Online,86.44,0
2023-08-21,13:51:13,18557,Premium,Online,263.29,0
2023-03-23,07:30:41,10299,Standard,Online,25.43,0
2023-03-26,03:54:09,16942,Basic,Online,10.0,0
2023-08-28,18:27:18,27580,Premium,Online,1188.27,0
2023-06-03,05:31:35,43646,Standard,Online,51.11,0
2023-04-18,02:48:30,21141,Standard,ATM,39.26,0
2023-08-20,19:21:02,36719,Premium,Online,542.8,0
2023-06-04,15:45:39,49938,Basic,ATM,10.0,0
2023-11-24,16:43:49,28580,Standard,ATM,2682.15,0
2023-02-26,14:52:52,41396,Standard,POS,67.81,0
2023-08-10,11:05:26,31995,Standard,Online,19.92,0
2023-09-18,04:07:29,3832,Premium,Online,18.11,0
2023-01-06,09:15:44,9450,Basic,Online,10.0,0
2023-01-21,20:31:29,4046,Standard,ATM,82.92,0
2023-02-14,14:18:14,49162,Standard,Online,18.7,0
2023-09-29,00:49:13,7461,Premium,ATM,338.73,0
2023-07-27,05:17:28,27359,Standard,Online,270.25,0
2023-04-17,14:33:46,49070,Standard,Online,10.0,0
2023-01-02,12:23:40,41636,Standard,Online,17.62,0
2023-03-08,00:58:50,44635,Basic,POS,10.0,0
2023-10-07,03:59:33,16765,Standard,Online,174.05,0
2023-06-09,20:18:50,48515,Basic,Online,17.32,0
2023-07-15,21:21:29,15905,Basic,Online,202.94,0
2023-10-01,22:14:59,46967,Standard,ATM,33.14,0
2023-10-02,12:40:30,12476,Standard,ATM,139.31,0
2023-11-27,04:50:20,24199,Standard,ATM,29.96,0
2023-03-11,05:53:03,3989,Standard,ATM,35.32,0
2023-01-04,10:27:43,6087,Premium,POS,6144.16,0
2023-09-16,11:45:19,49993,Standard,POS,60.0,0
2023-05-21,09:43:54,11709,Basic,Online,36.95,0
2023-10-30,23:50:17,21246,Standard,Online,53.76,0
2023-02-04,09:56:23,20860,Premium,ATM,126.99,0
2023-09-13,17:25:10,31384,Standard,Online,31.79,0
2023-07-18,03:53:47,19161,Basic,POS,26.82,0
2023-03-04,02:50:07,31762,Basic,Online,33.17,0
2023-04-14,18:42:37,23014,Standard,Online,25.44,0
2023-09-12,15:11:19,11086,Standard,Online,24.84,0
2023-07-02,05:18:29,45525,Basic,Online,37.35,0
2023-12-06,21:53:09,9955,Basic,ATM,38.98,1
2023-07-04,02:23:18,2693,Standard,POS,54.01,0
2023-07-15,22:06:43,34098,Premium,Online,1402.28,0
2023-12-14,13:26:15,24425,Premium,Online,5756.81,0
2023-11-15,07:26:46,18959,Premium,POS,464.12,0
2023-05-26,16:20:25,40426,Premium,Online,263.56,0
2023-12-14,03:53:49,16594,Standard,Online,31.32,0
2023-05-21,21:55:57,7747,Standard,Online,66.5,0
2023-10-25,20:32:56,29149,Standard,Online,813.89,0
2023-07-20,01:01:26,39374,Standard,ATM,10.0,0
2023-03-15,12:23:58,48566,Standard,POS,20.91,0
2023-01-07,23:12:40,3117,Standard,Online,61.2,0
2023-06-29,15:48:02,16660,Premium,POS,990.33,0
2023-05-12,18:18:33,42196,Standard,Online,301.21,0
2023-04-14,05:43:39,39620,Basic,POS,210.82,0
2023-04-28,22:10:49,48645,Standard,Online,265.95,0
2023-09-30,00:37:20,28246,Premium,ATM,100.81,0
2023-12-08,19:40:27,27798,Premium,Online,1192.33,0
2023-05-03,08:37:06,17059,Premium,Online,1088.06,0
2023-07-17,03:45:21,49752,Standard,Online,10.0,0
2023-02-25,02:12:49,49360,Premium,POS,2306.77,0
2023-05-05,16:06:09,13370,Premium,POS,160.13,0
2023-12-08,16:18:08,39719,Standard,Online,259.89,0
2023-04-03,01:11:38,14061,Standard,Online,294.59,0
2023-05-27,20:54:08,47515,Basic,POS,26.99,0
2023-06-22,00:10:01,8668,Standard,POS,161.4,0
2023-04-06,12:11:32,42028,Premium,Online,241.18,0
2023-02-17,03:18:20,16271,Basic,ATM,14.65,0
2023-07-24,08:00:14,27125,Basic,Online,12.69,0
2023-12-11,18:58:54,16737,Basic,Online,10.0,1
2023-08-21,06:53:51,39834,Standard,ATM,18.52,0
2023-05-18,02:03:24,23244,Standard,ATM,14.85,0
2023-10-22,22:09:28,48275,Standard,POS,47.64,0
2023-09-15,08:11:59,13280,Standard,Online,231.83,0
2023-01-22,00:54:49,43039,Premium,Online,488.31,0
2023-04-22,16:59:22,25232,Basic,Online,12.01,0
2023-07-08,11:00:55,36101,Standard,ATM,88.67,0
2023-11-23,21:57:21,28962,Premium,Online,1070.09,0
2023-10-03,04:16:51,35609,Premium,Online,1471.31,0
2023-11-02,07:15:29,41033,Standard,Online,71.73,0
2023-02-25,06:32:01,36331,Premium,Online,233.83,0
2023-05-17,13:54:08,4391,Standard,Online,93.44,0
2023-03-30,03:29:49,4210,Basic,Online,13.83,1
2023-08-20,23:15:09,26973,Premium,Online,390.49,0
2023-03-23,12:07:26,1699,Premium,Online,341.04,0
2023-11-03,11:21:25,8381,Premium,Online,1317.31,0
2023-09-19,15:46:01,14470,Standard,Online,10.0,0
2023-07-26,07:58:31,19238,Basic,POS,247.99,0
2023-01-22,00:51:54,9476,Premium,Online,2873.76,0
2023-11-29,23:30:14,36781,Standard,Online,107.63,0
2023-04-24,08:04:44,22547,Premium,POS,347.17,0
2023-04-19,05:46:07,43026,Standard,ATM,28.35,0
2023-08-27,20:09:45,41399,Standard,Online,632.16,0
2023-07-26,05:29:13,48921,Standard,POS,217.21,0
2023-05-12,10:13:24,6734,Basic,Online,64.22,0
2023-01-25,16:25:53,27819,Standard,POS,102.69,0
2023-02-16,21:16:44,31296,Standard,ATM,10.0,0
2023-08-17,18:53:28,38069,Standard,ATM,22.54,0
2023-07-27,20:03:38,24933,Basic,POS,47.79,0
2023-05-29,19:07:58,17403,Standard,POS,207.49,0
2023-03-03,05:17:26,48054,Standard,Online,92.59,0
2023-11-15,02:01:34,34246,Premium,Online,201.8,0
2023-06-09,12:21:25,38968,Basic,Online,13.14,0
2023-07-05,00:46:02,34470,Standard,Online,69.63,1
2023-08-23,16:01:32,40260,Basic,Online,30.91,0
2023-12-13,23:58:57,35421,Premium,Online,126.04,0
2023-10-22,17:02:37,30737,Standard,Online,18.26,0
2023-02-12,08:41:10,40676,Standard,ATM,57.8,0
2023-06-22,16:35:42,11364,Premium,Online,819.66,0
2023-05-06,15:16:08,25132,Premium,Online,2295.77,0
2023-07-06,02:50:20,3988,Basic,Online,16.41,0
2023-12-20,15:04:00,16079,Basic,ATM,21.62,1
2023-11-10,20:06:24,41888,Premium,Online,187.06,0
2023-04-03,01:59:50,35212,Basic,ATM,27.98,0
2023-05-06,12:44:31,16556,Standard,Online,112.53,0
2023-03-04,05:30:53,23298,Premium,Online,373.35,0
2023-08-05,20:47:16,31361,Standard,ATM,14.09,0
2023-02-24,03:42:26,14029,Standard,Online,41.19,0
2023-10-09,17:06:52,47476,Basic,Online,10.0,0
2023-03-01,12:07:37,4658,Basic,Online,10.0,0
2023-02-20,16:35:28,20432,Premium,Online,10.0,0
2023-12-02,14:53:19,29999,Standard,POS,59.57,0
2023-08-20,10:16:08,5993,Basic,Online,33.88,0
